,PLAYER,TEAM,POSITION,PRICE 1,MINUTES 1,POINTS 1,PRICE 2,MINUTES 2,POINTS 2,PRICE 3,MINUTES 3,POINTS 3,PRICE 4,MINUTES 4,POINTS 4,PRICE 5,MINUTES 5,POINTS 5,PRICE 6,MINUTES 6,POINTS 6,PRICE 7,MINUTES 7,POINTS 7,PRICE 8,MINUTES 8,POINTS 8,PRICE 9,MINUTES 9,POINTS 9,PRICE 10,MINUTES 10,POINTS 10,PRICE 11,MINUTES 11,POINTS 11,PRICE 12,MINUTES 12,POINTS 12,PRICE 13,MINUTES 13,POINTS 13,PRICE 14,MINUTES 14,POINTS 14,PRICE 15,MINUTES 15,POINTS 15,PRICE 16,MINUTES 16,POINTS 16,PRICE 17,MINUTES 17,POINTS 17,PRICE 18,MINUTES 18,POINTS 18,PRICE 19,MINUTES 19,POINTS 19,PRICE 20,MINUTES 20,POINTS 20,PRICE 21,MINUTES 21,POINTS 21,PRICE 22,MINUTES 22,POINTS 22,PRICE 23,MINUTES 23,POINTS 23,PRICE 24,MINUTES 24,POINTS 24,PRICE 25,MINUTES 25,POINTS 25,PRICE 26,MINUTES 26,POINTS 26,PRICE 27,MINUTES 27,POINTS 27,PRICE 28,MINUTES 28,POINTS 28,PRICE 29,MINUTES 29,POINTS 29,PRICE 30,MINUTES 30,POINTS 30,PRICE 31,MINUTES 31,POINTS 31,PRICE 32,MINUTES 32,POINTS 32,PRICE 33,MINUTES 33,POINTS 33,PRICE 34,MINUTES 34,POINTS 34,PRICE 35,MINUTES 35,POINTS 35,PRICE 36,MINUTES 36,POINTS 36,PRICE 37,MINUTES 37,POINTS 37,PRICE 38,MINUTES 38,POINTS 38
0,Dango Ouattara,Bournemouth,MID,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,90,5,50,90,2,50,78,7,50,57,1,50,90,1,50,81,2,50,90,6,50,90,2,50,129,3,50,37,1,50,11,8,50,29,1,50,1,1,50,90,2,50,90,2,50,72,2,50,24,1,50,90,2
0,Daniel Adu-Adjei,Bournemouth,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Daniel Amartey,Leicester,DEF,45,90,1,45,62,1,45,90,1,45,90,1,45,0,0,44,18,1,44,0,0,44,0,0,43,0,0,43,23,0,43,90,6,43,90,9,43,90,6,43,90,2,43,90,6,43,90,7,43,90,1,43,90,1,43,90,2,42,90,0,42,90,1,42,0,0,41,0,0,41,0,0,40,0,0,40,0,0,40,65,1,40,90,2,40,0,0,40,90,2,40,0,0,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0
0,Daniel Bentley,Wolves,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,90,3,40,90,3,40,0,0
0,Daniel Castelo Podence,Wolves,MID,55,90,10,55,90,2,55,58,1,55,7,1,55,15,1,55,81,11,55,0,0,55,69,2,55,90,2,55,90,2,55,90,2,55,90,2,54,90,2,54,90,1,53,45,4,53,22,1,53,72,6,53,80,2,53,45,7,53,63,8,53,23,1,53,7,1,53,0,0,53,29,1,53,40,2,53,0,0,52,68,1,52,56,1,52,45,9,52,63,3,52,0,0,52,9,1,52,0,0,52,45,1,52,0,0,52,29,1,51,69,3,51,0,0
0,Daniel Iversen,Leicester,GK,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,38,0,0,38,0,0,38,0,0,38,0,0,38,90,2,38,180,3,38,90,4,38,90,1,38,90,2,38,90,2,38,90,3,39,90,0,39,90,1,39,90,9,39,90,2
0,Daniel James,Leeds,MID,60,0,0,60,56,1,60,69,3,60,58,1,60,14,1,60,30,1,60,0,0,60,20,1,60,69,2,60,76,2,60,45,1,60,17,1,60,0,0,60,0,0,60,14,1,60,31,6,60,8,1,60,28,1,60,1,1,60,13,1,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,14,1,60,0,0,59,21,1,59,5,1,59,89,12,59,0,0,59,90,2,59,24,2,59,0,0,59,0,0,59,0,0,59,10,1
0,Danilo dos Santos de Oliveira,Nott'm Forest,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,45,1,45,45,0,45,0,0,45,57,1,45,0,0,45,0,0,45,0,0,45,0,0,45,140,6,45,77,2,45,90,2,45,90,2,45,90,9,45,90,10,45,90,10,45,90,2,45,72,3,45,0,0
0,Danny Ings,Aston Villa,FWD,70,65,1,70,77,6,70,24,1,69,77,2,69,7,1,68,0,0,68,0,0,67,6,1,67,7,1,67,25,1,67,90,2,67,68,2,66,90,12,66,90,2,66,11,1,66,82,13,66,4,1,65,8,1,65,24,8,64,58,1,64,18,1,64,9,1,64,23,1,64,18,1,64,83,13,64,90,2,64,85,2,64,0,0,64,91,3,64,60,2,64,0,0,64,25,1,64,20,1,64,44,2,64,0,0,63,82,2,63,90,5,63,28,3
0,Danny Ward,Leicester,GK,40,90,1,40,90,1,40,90,1,40,90,1,40,90,2,40,90,2,40,0,0,40,90,0,40,90,8,41,90,1,41,90,6,41,90,9,41,90,8,41,90,3,41,90,6,41,90,11,41,90,1,41,90,3,41,90,2,41,90,2,41,90,1,40,90,2,40,90,3,40,90,2,40,90,2,40,90,11,40,90,2,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,38,0,0,38,0,0,38,0,0
0,Danny Welbeck,Brighton,FWD,65,90,7,65,90,2,65,90,5,65,87,2,65,27,1,65,90,5,65,0,0,65,0,0,65,90,5,65,90,2,65,90,2,65,90,2,65,78,2,65,0,0,65,25,1,65,58,1,65,0,0,65,0,0,65,0,0,65,24,5,65,65,2,65,56,1,65,0,0,65,0,0,65,0,0,65,14,5,65,100,3,65,0,0,65,99,7,65,65,2,65,51,5,65,0,0,65,17,1,65,129,17,65,45,1,65,85,2,65,99,3,65,0,0
0,Darko Gyabi,Leeds,MID,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,7,1,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0
0,Darren Randolph,West Ham,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Darwin Núñez Ribeiro,Liverpool,FWD,90,39,9,91,56,-2,90,0,0,89,0,0,89,0,0,89,79,2,89,0,0,89,0,0,89,1,1,88,90,6,88,18,1,88,56,5,88,0,0,88,90,2,89,86,7,90,86,13,90,87,2,90,90,5,90,90,1,89,0,0,88,27,1,88,90,2,87,69,5,87,58,5,87,88,2,88,77,12,88,65,2,88,0,0,88,98,3,87,30,1,87,9,5,87,30,1,86,12,1,86,99,6,86,64,2,86,0,0,86,0,0,86,0,0
0,David Brooks,Bournemouth,MID,55,0,0,55,0,0,54,0,0,54,0,0,54,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,11,1,53,18,1,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,1,1,53,30,0,53,55,1,53,55,1
0,David Datro Fofana,Chelsea,FWD,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,15,1,50,0,0,50,45,1,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,8,1,50,0,0
0,David De Gea Quintana,Man Utd,GK,50,90,1,50,90,1,49,90,3,49,90,8,49,90,6,49,90,2,49,0,0,49,0,0,49,90,0,49,90,2,49,90,6,49,90,6,49,90,2,49,90,8,49,90,1,49,90,4,49,90,7,49,90,7,49,90,7,49,180,5,49,90,1,50,180,3,50,90,10,50,90,7,50,0,0,50,90,-1,50,90,8,50,0,0,50,180,8,50,90,6,50,90,6,50,0,0,50,90,2,50,180,9,50,90,3,50,90,6,51,180,10,51,90,7
0,David Ozoh,Crystal Palace,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,1,1,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,David Raya Martin,Brentford,GK,45,90,2,45,90,7,45,90,3,45,90,6,45,90,3,45,90,2,45,0,0,45,90,2,45,90,6,45,90,0,45,90,10,45,90,10,46,90,2,46,90,3,46,90,2,46,90,3,46,90,3,46,90,9,46,90,3,46,90,5,46,90,10,47,90,7,47,90,6,47,90,3,47,0,0,48,90,2,48,180,9,48,90,2,49,180,8,49,90,0,49,90,5,49,90,2,49,90,9,49,90,2,49,90,3,48,90,7,48,90,4,48,90,6
0,Davinson Sánchez,Spurs,DEF,45,0,0,45,0,0,44,90,6,44,90,7,44,90,1,44,0,0,44,0,0,44,58,0,44,19,1,44,0,0,44,3,1,44,8,1,44,80,1,44,56,0,43,0,0,43,33,1,43,23,1,43,0,0,43,0,0,43,0,0,43,0,0,43,2,1,43,14,1,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,42,13,1,42,0,0,42,22,0,42,67,2,42,0,0,42,0,0,42,0,0,42,0,0,42,90,1,42,90,2
0,Dean Henderson,Nott'm Forest,GK,45,90,3,45,90,14,45,90,4,46,90,9,46,90,0,47,90,1,47,0,0,47,90,2,47,90,1,47,90,2,47,90,2,47,90,11,47,90,11,47,90,1,47,90,0,47,90,6,47,0,0,47,90,2,47,90,7,47,90,6,47,0,0,47,0,0,47,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0,46,0,0
0,Declan Rice,West Ham,MID,50,90,2,50,90,-1,50,90,2,49,90,6,49,90,3,49,90,6,49,0,0,49,90,2,49,90,2,49,90,2,49,90,10,48,90,2,48,90,3,48,90,2,48,90,2,48,90,2,48,90,2,48,90,2,48,90,2,48,90,1,48,90,3,47,90,7,47,90,2,47,90,2,47,90,10,47,90,1,47,90,2,47,0,0,47,180,5,47,90,2,47,90,2,47,90,9,47,90,2,47,90,2,47,90,3,47,32,1,47,90,9,47,90,2
0,Dejan Kulusevski,Spurs,MID,80,85,13,81,90,2,82,85,3,82,82,6,82,75,2,82,12,1,82,0,0,81,69,5,81,0,0,80,0,0,80,0,0,80,0,0,80,0,0,80,0,0,80,22,4,80,89,5,80,90,2,80,0,0,80,0,0,79,177,11,79,90,3,79,88,3,79,78,2,79,89,3,79,78,3,79,76,2,79,6,1,79,80,5,79,90,2,78,77,2,78,90,2,78,71,1,78,29,1,78,65,2,78,11,1,78,28,1,78,74,5,78,66,3
0,Dele Alli,Everton,MID,55,29,1,55,9,1,54,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0
0,Demarai Gray,Everton,MID,55,90,2,55,80,2,55,90,9,55,90,2,55,90,2,55,90,3,55,0,0,55,80,3,55,90,2,55,90,2,55,90,2,55,78,2,55,72,2,54,75,3,54,90,2,54,90,2,53,34,1,53,90,9,53,90,7,53,90,5,53,90,2,53,0,0,53,29,1,53,0,0,53,49,2,53,88,6,53,85,3,53,90,2,53,76,2,52,90,2,52,90,1,52,80,3,52,0,0,52,0,0,52,0,0,52,14,1,51,45,1,51,86,3
0,Denis Zakaria,Chelsea,MID,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,81,3,50,60,3,50,145,3,50,0,0,50,0,0,49,0,0,49,0,0,49,0,0,49,28,1,49,22,1,49,0,0,49,0,0,49,0,0,49,0,0,49,73,2,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0
0,Deniz Undav,Brighton,FWD,55,1,1,55,0,0,54,0,0,53,0,0,53,11,1,52,6,1,52,0,0,51,0,0,51,0,0,51,0,0,51,21,1,51,5,1,51,11,1,51,0,0,51,8,1,51,31,1,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,74,2,51,56,1,51,17,1,51,0,0,50,0,0,50,0,0,50,0,0,50,8,5,50,0,0,50,0,0,50,0,0,50,15,1,50,94,13,50,45,1,50,92,13,50,31,2,50,88,5
0,Dennis Praet,Leicester,MID,50,0,0,50,27,1,50,0,0,50,54,0,49,0,0,49,0,0,49,0,0,49,0,0,49,10,1,49,0,0,49,8,1,48,69,6,48,28,1,48,0,0,48,0,0,48,65,3,48,16,1,48,0,0,48,0,0,48,22,1,48,34,1,48,23,6,48,13,1,48,15,1,48,76,2,48,45,1,48,0,0,48,24,1,48,0,0,48,9,1,48,28,1,48,14,1,48,8,1,48,2,1,48,45,1,48,0,0,48,0,0,48,0,0
0,Dexter Lembikisa,Wolves,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,22,1,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Diego Carlos Santos Silva,Aston Villa,DEF,50,90,1,50,90,2,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,25,1,47,0,0,47,0,0,47,0,0
0,Diego Da Silva Costa,Wolves,FWD,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,32,1,55,56,1,55,81,2,55,74,2,55,79,2,55,90,-1,55,0,0,55,0,0,55,90,1,55,45,1,55,65,1,55,0,0,54,0,0,54,0,0,54,31,1,54,20,1,54,17,2,54,27,1,54,0,0,53,0,0,53,25,1,53,62,2,53,72,9,53,57,1,53,88,1,53,45,1,53,82,1,53,77,1,53,20,1,53,0,0
0,Diego Llorente,Leeds,DEF,45,90,2,45,90,1,45,90,8,45,90,2,45,90,1,45,90,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,90,1,44,0,0,44,0,0,44,0,0,44,0,0,44,18,1,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0
0,Diogo Dalot Teixeira,Man Utd,DEF,45,90,1,45,90,0,44,85,1,44,90,11,44,90,8,44,90,2,44,0,0,45,0,0,45,90,-2,45,90,2,45,90,9,46,90,6,46,90,2,47,90,9,48,90,0,48,0,0,48,0,0,48,0,0,48,21,1,47,0,0,47,0,0,47,81,6,47,72,6,47,90,6,47,0,0,47,90,-1,47,0,0,47,0,0,47,180,7,47,0,0,47,90,14,47,0,0,47,90,1,47,180,10,47,3,1,48,0,0,48,0,0,48,90,2
0,Diogo Pinheiro Monteiro,Leeds,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Diogo Teixeira da Silva,Liverpool,FWD,90,0,0,90,0,0,89,0,0,89,0,0,89,0,0,89,10,1,89,0,0,89,0,0,89,15,1,89,80,5,89,90,1,89,0,0,89,0,0,89,0,0,89,0,0,88,0,0,88,0,0,88,0,0,88,0,0,88,0,0,88,0,0,88,0,0,88,20,1,88,31,1,88,145,7,88,12,1,88,45,1,88,0,0,87,159,7,87,60,2,87,81,16,87,80,13,88,58,1,89,34,5,89,72,2,87,16,1,86,27,1,86,90,13
0,Divin Mubama,West Ham,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,3,1,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,32,1,45,1,1,45,0,0
0,Djed Spence,Spurs,DEF,45,0,0,45,0,0,44,0,0,43,1,1,43,0,0,43,0,0,43,0,0,42,0,0,42,0,0,42,0,0,42,1,1,42,1,1,42,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,2,1,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0
0,Dominic Ballard,Southampton,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,20,1,45,4,1
0,Dominic Calvert-Lewin,Everton,FWD,80,0,0,80,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,14,1,79,24,1,79,72,1,79,77,8,79,90,2,79,60,2,79,0,0,79,0,0,79,69,2,79,82,2,79,90,2,79,90,2,79,61,2,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,90,1,79,81,2,79,90,6,79,86,4,79,45,1,79,45,1,79,0,0
0,Dominic Sadi,Bournemouth,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Dominic Solanke,Bournemouth,FWD,60,90,2,60,0,0,59,0,0,58,45,1,58,90,2,57,90,12,57,0,0,57,90,2,57,90,2,57,90,8,57,88,12,58,90,2,58,44,1,58,88,2,57,90,6,58,90,5,58,90,2,58,90,1,57,90,2,57,0,0,56,0,0,55,0,0,55,90,2,55,90,5,55,90,5,55,90,2,55,87,2,55,90,2,55,179,11,55,87,2,55,90,15,56,90,2,56,90,5,56,88,8,56,89,2,57,90,2,57,90,2,56,90,1
0,Dominic Thompson,Brentford,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Donny van de Beek,Man Utd,MID,55,12,1,55,3,1,54,4,1,53,0,0,53,0,0,52,0,0,52,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,64,2,51,0,0,51,25,1,51,9,1,51,45,1,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0
0,Douglas Luiz Soares de Paulo,Aston Villa,MID,50,8,0,50,0,0,49,17,1,48,65,3,48,17,7,48,90,2,48,0,0,48,46,1,48,90,4,48,90,2,48,90,2,48,61,-1,48,90,6,48,90,2,48,90,2,48,82,6,48,90,5,48,81,11,48,66,2,48,90,2,48,87,5,48,90,2,48,90,5,48,66,1,48,90,3,48,90,2,48,90,2,48,90,11,48,176,8,48,90,3,48,90,3,48,90,8,48,90,3,48,90,2,48,84,1,48,90,10,48,86,9,48,90,7
0,Duje Caleta-Car,Southampton,DEF,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,90,1,45,0,0,45,48,1,45,90,8,45,90,2,45,90,2,45,18,1,45,58,-1,45,0,0,45,0,0,45,56,1,45,90,2,45,83,2,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,44,90,1,44,0,0,44,0,0,44,49,6,44,90,2,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0
0,Dwight Gayle,Newcastle,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Dwight McNeil,Everton,MID,55,60,2,55,63,2,55,33,1,54,85,2,53,90,2,53,8,1,53,0,0,52,15,0,52,73,10,52,23,1,52,90,1,52,11,1,52,17,6,52,14,1,52,70,2,52,74,2,52,55,4,52,0,0,52,57,1,52,0,0,52,45,1,51,90,7,51,77,2,51,90,2,51,180,4,51,90,4,51,90,11,51,90,1,51,90,2,51,90,2,51,90,10,51,90,3,51,90,8,51,90,2,51,90,21,51,90,2,51,90,2,52,90,3
0,Eberechi Eze,Crystal Palace,MID,55,85,2,55,78,6,55,90,3,55,90,5,55,75,3,55,61,3,55,0,0,55,0,0,55,73,2,55,90,10,55,90,3,56,89,10,57,90,2,57,62,3,57,90,6,57,77,2,57,59,1,57,73,8,56,73,2,56,103,2,56,64,3,55,17,1,55,19,1,54,27,9,54,19,1,54,74,1,54,55,2,54,8,1,54,90,4,54,90,8,54,90,16,56,90,3,56,90,2,55,90,9,55,90,2,55,90,16,56,90,5,57,90,2
0,Ed Turns,Brighton,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Eddie Nketiah,Arsenal,FWD,70,7,1,69,6,1,68,16,1,67,29,1,67,2,1,66,16,1,66,0,0,66,12,1,66,10,1,66,1,1,65,8,1,65,0,0,65,19,1,65,15,1,65,0,0,65,0,0,65,90,6,65,90,8,65,90,1,66,90,2,66,90,13,67,90,2,68,180,6,68,90,2,68,38,5,68,0,0,66,0,0,66,0,0,65,0,0,65,0,0,64,1,1,64,18,1,64,10,1,64,0,0,64,3,0,63,13,1,63,27,1,63,10,1
0,Ederson Santana de Moraes,Man City,GK,55,90,7,55,90,6,55,90,1,55,90,1,55,90,6,55,90,2,55,0,0,55,90,6,55,90,2,55,90,6,55,90,2,55,0,0,54,90,5,54,90,9,54,90,2,54,90,2,54,90,2,54,90,2,54,90,8,54,180,2,54,90,6,54,90,1,54,180,3,54,90,2,54,90,2,54,90,7,54,90,6,54,0,0,54,90,2,54,90,2,54,90,3,54,0,0,54,90,2,54,90,1,54,90,2,54,90,8,54,0,0,54,90,3
0,Edouard Mendy,Chelsea,GK,50,90,7,50,90,1,50,90,2,50,90,3,50,90,2,50,90,2,50,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,48,45,2,48,90,2,48,90,2,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,90,1,48,0,0,48,0,0
