,PLAYER,TEAM,POSITION,PRICE 1,MINUTES 1,POINTS 1,PRICE 2,MINUTES 2,POINTS 2,PRICE 3,MINUTES 3,POINTS 3,PRICE 4,MINUTES 4,POINTS 4,PRICE 5,MINUTES 5,POINTS 5,PRICE 6,MINUTES 6,POINTS 6,PRICE 7,MINUTES 7,POINTS 7,PRICE 8,MINUTES 8,POINTS 8,PRICE 9,MINUTES 9,POINTS 9,PRICE 10,MINUTES 10,POINTS 10,PRICE 11,MINUTES 11,POINTS 11,PRICE 12,MINUTES 12,POINTS 12,PRICE 13,MINUTES 13,POINTS 13,PRICE 14,MINUTES 14,POINTS 14,PRICE 15,MINUTES 15,POINTS 15,PRICE 16,MINUTES 16,POINTS 16,PRICE 17,MINUTES 17,POINTS 17,PRICE 18,MINUTES 18,POINTS 18,PRICE 19,MINUTES 19,POINTS 19,PRICE 20,MINUTES 20,POINTS 20,PRICE 21,MINUTES 21,POINTS 21,PRICE 22,MINUTES 22,POINTS 22,PRICE 23,MINUTES 23,POINTS 23,PRICE 24,MINUTES 24,POINTS 24,PRICE 25,MINUTES 25,POINTS 25,PRICE 26,MINUTES 26,POINTS 26,PRICE 27,MINUTES 27,POINTS 27,PRICE 28,MINUTES 28,POINTS 28,PRICE 29,MINUTES 29,POINTS 29,PRICE 30,MINUTES 30,POINTS 30,PRICE 31,MINUTES 31,POINTS 31,PRICE 32,MINUTES 32,POINTS 32,PRICE 33,MINUTES 33,POINTS 33,PRICE 34,MINUTES 34,POINTS 34,PRICE 35,MINUTES 35,POINTS 35,PRICE 36,MINUTES 36,POINTS 36,PRICE 37,MINUTES 37,POINTS 37,PRICE 38,MINUTES 38,POINTS 38
0,Cédric Soares,Arsenal,DEF,45,0,0,45,90,1,44,90,-1,44,8,1,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,26,1,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,90,6,42,0,0,42,165,4,42,0,0,42,90,0,42,180,7,42,90,5,42,65,1,42,90,1,42,74,2,42,90,2,42,12,1,42,180,3,42,51,0,42,90,14
0,César Azpilicueta,Chelsea,DEF,60,66,6,60,90,6,60,90,2,60,26,4,60,90,6,60,90,2,60,90,10,61,88,6,62,0,0,61,0,0,60,0,0,59,0,0,58,0,0,58,68,2,57,0,0,57,73,2,57,78,2,57,90,6,57,0,0,57,90,2,57,90,1,57,180,4,57,90,6,57,0,0,56,0,0,56,0,0,56,0,0,56,45,1,56,0,0,56,0,0,56,90,0,56,0,0,56,90,5,56,180,8,56,67,1,56,98,2,56,18,1,56,90,2
0,Dale Stephens,Burnley,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,32,1,44,0,0,44,0,0,44,90,2,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,1,1,44,0,0,44,0,0,44,0,0
0,Dan Burn,Brighton,DEF,45,0,0,45,0,0,45,0,0,44,0,0,44,20,1,44,45,1,44,90,6,44,90,5,44,56,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,90,2,44,0,0,44,90,1,44,0,0,44,90,7,44,90,2,44,90,8,44,180,3,44,90,1,44,0,0,44,90,5,44,90,1,44,90,6,44,180,7,44,180,4,44,0,0,44,90,-1,44,90,8,44,180,10,44,90,6,44,90,2,44,90,-1,44,90,6,44,90,2
0,Dan Gosling,Watford,MID,50,21,1,50,0,0,49,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,90,3,47,45,1,47,8,6
0,Dane Scarlett,Spurs,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,3,1,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Daniel Amartey,Leicester,DEF,40,90,6,40,90,0,41,90,2,41,0,0,41,0,0,41,0,0,40,0,0,40,90,1,40,90,2,39,45,0,39,20,1,39,90,0,39,0,0,39,0,0,38,0,0,38,0,0,38,0,0,38,0,0,38,90,-1,38,90,8,38,0,0,38,0,0,38,90,2,38,90,1,38,90,1,38,90,1,38,90,8,38,90,6,39,90,1,39,90,2,39,26,1,40,90,2,40,96,1,40,0,0,40,90,0,40,180,6,40,123,3,40,8,1
0,Daniel Bachmann,Watford,GK,45,90,1,45,90,1,45,90,4,45,90,2,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,43,0,0,43,0,0,42,0,0,42,90,1,42,90,1,42,90,4,42,90,2,42,0,0,42,0,0,42,0,0,42,90,0,42,90,5,43,0,0,43,90,1,43,0,0,42,0,0,42,0,0,42,0,0,42,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0,40,0,0,40,0,0,40,0,0,40,90,3
0,Daniel Castelo Podence,Wolves,MID,55,0,0,55,0,0,55,20,1,55,9,1,55,18,1,55,70,3,55,0,0,55,16,4,55,14,1,55,11,1,55,22,1,55,75,6,55,0,0,55,0,0,55,0,0,55,3,1,55,90,3,55,78,3,55,0,0,55,0,0,55,87,3,55,90,1,55,90,2,55,90,2,55,80,3,55,169,10,55,30,1,55,180,10,55,74,3,55,77,5,55,67,3,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,15,1,55,0,0
0,Daniel Chesters,West Ham,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,1,1,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Daniel James,Man Utd,MID,60,74,2,60,0,0,60,52,1,60,22,1,60,60,2,60,45,1,60,90,3,60,90,2,60,90,2,60,76,5,60,90,2,60,90,8,60,90,3,60,90,3,60,90,2,60,87,5,60,45,1,60,0,0,60,0,0,60,0,0,60,28,6,60,90,1,60,70,2,60,90,12,60,90,1,60,150,7,60,90,2,60,180,3,60,90,4,60,90,2,60,58,1,60,66,6,60,0,0,60,58,0,60,45,1,60,113,0,60,0,0,60,0,0
0,Daniel N'Lundulu,Southampton,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Danny Ings,Aston Villa,FWD,80,90,7,80,90,8,81,90,4,80,68,2,80,90,5,79,77,2,79,88,2,78,90,7,78,76,2,78,0,0,78,0,0,77,65,2,77,0,0,77,0,0,77,0,0,77,16,1,77,30,1,77,0,0,77,72,2,77,0,0,77,90,8,77,75,2,77,11,0,77,0,0,77,18,1,77,90,2,77,78,2,77,140,20,77,68,2,77,8,1,77,0,0,77,69,1,77,0,0,77,0,0,77,50,8,77,163,10,77,82,3,77,7,1
0,Danny Rose,Watford,DEF,45,0,0,45,0,0,44,0,0,44,90,0,44,90,2,43,90,1,43,90,2,43,90,0,43,0,0,43,0,0,42,90,2,42,0,0,42,0,0,42,78,0,42,70,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0
0,Danny Ward,Leicester,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,90,3,40,0,0
0,Danny Welbeck,Brighton,FWD,60,0,0,60,0,0,60,31,1,60,63,2,60,69,9,60,75,2,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,45,1,59,10,6,59,0,0,59,78,3,59,28,7,59,0,0,59,83,3,59,67,2,59,27,1,59,90,2,59,52,2,59,0,0,59,90,2,59,90,2,59,121,3,59,90,7,59,90,11,59,90,5,59,90,7,60,90,11
0,Dara Costelloe,Burnley,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Darren Randolph,West Ham,GK,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0
0,David Raya Martin,Brentford,GK,45,90,8,45,90,6,45,90,3,46,90,2,46,90,6,46,90,2,46,90,3,46,90,2,46,90,2,46,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,90,2,43,90,10,43,90,2,43,90,4,43,90,4,43,90,6,43,90,1,43,90,4,43,90,7,43,90,3,43,90,6,43,90,2,43,90,7,43,90,2,44,90,1
0,David de Gea,Man Utd,GK,50,90,2,50,90,3,50,90,7,50,90,2,50,90,10,50,90,2,51,90,2,51,90,2,51,90,1,50,90,6,50,90,2,50,90,6,50,90,3,50,90,2,50,90,6,51,90,10,51,0,0,51,0,0,51,90,5,51,90,2,52,90,3,52,180,8,52,90,6,53,90,2,53,180,10,53,90,2,53,90,6,52,90,2,52,90,1,52,0,0,51,90,2,51,90,2,51,180,1,51,180,5,51,90,7,51,90,0,51,0,0,50,90,2
0,Davinson Sánchez,Spurs,DEF,45,90,5,45,90,8,45,90,6,45,0,0,45,7,1,45,90,1,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,22,1,45,0,0,45,90,6,45,90,12,45,0,0,45,0,0,45,90,1,45,90,5,45,90,2,45,90,15,46,90,0,46,90,1,46,90,0,46,90,1,46,1,1,46,0,0,45,38,1,45,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,16,1,42,0,0,42,102,7,42,90,12,42,90,6
0,Davy Pröpper,Brighton,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Dean Henderson,Man Utd,GK,50,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0
0,Declan Rice,West Ham,MID,50,90,2,50,90,6,50,90,1,50,90,2,50,90,2,50,90,6,50,90,1,50,90,3,50,90,3,50,90,13,50,90,2,50,90,1,50,90,2,51,90,2,51,90,2,51,90,3,51,90,2,51,0,0,51,90,1,51,0,0,51,180,8,51,90,2,51,90,1,51,90,3,51,90,1,51,90,2,51,90,3,51,0,0,51,90,2,50,90,2,50,90,4,50,90,2,50,90,1,50,28,1,50,90,2,50,90,3,50,90,2,50,90,2
0,Dejan Kulusevski,Spurs,MID,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,0,0,60,14,1,60,62,2,60,180,13,60,77,8,61,90,10,62,167,11,62,90,2,63,75,6,63,83,12,64,63,2,64,90,3,63,35,8,63,155,5,63,11,0,63,67,16
0,Demarai Gray,Everton,MID,55,82,2,55,82,9,55,80,8,56,87,7,57,90,2,58,82,6,58,90,2,58,90,2,58,76,5,58,89,2,58,90,3,57,16,1,56,20,1,56,84,6,55,90,9,55,90,1,56,0,0,56,0,0,56,0,0,55,0,0,55,90,2,55,90,2,55,90,2,55,24,1,55,0,0,55,0,0,55,13,1,55,0,0,55,148,5,55,0,0,55,107,3,55,19,1,55,65,2,55,76,2,55,90,7,54,149,5,54,47,5,54,90,2
0,Dennis Praet,Leicester,MID,50,0,0,50,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0
0,Diego Llorente,Leeds,DEF,45,0,0,45,0,0,45,64,2,45,33,0,45,0,0,45,0,0,45,90,15,45,90,1,45,90,2,45,90,2,45,90,2,45,90,1,45,90,5,45,90,7,45,90,1,45,90,0,45,90,-1,45,0,0,45,0,0,45,0,0,45,90,1,45,0,0,45,90,1,45,90,7,45,90,1,45,45,0,45,90,0,45,0,0,45,90,2,45,39,1,45,90,2,45,90,6,45,0,0,45,90,5,45,0,0,45,180,10,45,90,2,45,90,2
0,Dilan Markanday,Spurs,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Dimitris Giannoulis,Norwich,DEF,45,90,1,45,45,0,45,0,0,44,0,0,44,0,0,44,4,1,44,90,6,44,90,7,44,45,0,44,0,0,44,16,1,44,0,0,44,0,0,44,17,4,44,0,0,44,90,2,44,0,0,44,0,0,44,0,0,44,45,0,44,0,0,44,10,1,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,90,6,44,83,6,44,90,1,44,90,1,44,0,0,44,90,1,44,90,1,44,90,0
0,Diogo Jota,Liverpool,MID,75,60,8,75,80,8,76,47,1,76,81,3,77,75,3,77,90,7,76,67,2,76,0,0,75,90,11,75,12,1,75,75,2,75,75,8,76,80,14,78,87,8,79,81,3,80,32,1,80,90,7,80,90,7,80,0,0,81,90,2,81,68,5,83,81,3,84,90,5,85,90,16,85,23,1,84,0,0,84,0,0,83,11,0,83,80,7,83,0,0,83,90,14,83,69,7,83,20,4,83,81,3,83,90,5,83,115,3,83,90,5,83,57,1
0,Dion Sanderson,Wolves,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Divock Origi,Liverpool,FWD,50,0,0,50,0,0,49,0,0,49,0,0,49,2,1,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,14,5,49,0,0,49,0,0,49,0,0,48,22,8,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,33,2,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,30,5,48,0,0,48,0,0,48,25,1,48,0,0
0,Domingos Quina,Watford,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Dominic Calvert-Lewin,Everton,FWD,80,90,7,81,89,7,82,69,9,82,0,0,81,0,0,80,0,0,80,0,0,80,0,0,80,0,0,80,0,0,80,0,0,80,0,0,80,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,0,0,79,90,0,79,90,2,79,90,1,79,0,0,79,71,2,78,90,1,78,0,0,77,68,2,77,14,4,77,0,0,77,167,4,77,70,2,77,0,0,77,0,0,77,0,0,77,13,1,77,180,17,77,90,5
0,Dominic Thompson,Brentford,DEF,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,65,1,44,81,2,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0
0,Donny van de Beek,Man Utd,MID,60,0,0,59,0,0,59,0,0,58,5,1,58,0,0,58,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,10,1,57,45,7,57,1,1,57,1,1,57,4,1,57,2,1,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,1,1,57,0,0,57,30,1,57,90,3,57,90,2,57,70,2,57,58,1,57,90,2,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,0,0,57,53,6
0,Douglas Luiz Soares de Paulo,Aston Villa,MID,45,0,0,45,88,2,45,90,2,45,79,2,45,90,6,45,90,7,45,90,2,46,67,3,46,90,1,46,0,0,46,0,0,45,0,0,45,23,0,45,90,5,45,76,2,45,90,2,45,90,3,45,0,0,45,90,2,45,0,0,45,90,2,45,90,2,45,90,3,44,90,2,44,90,1,44,57,1,44,71,2,44,176,10,44,78,2,44,90,2,44,18,1,44,90,2,44,0,0,44,75,2,43,17,1,43,180,11,43,180,4,43,90,2
0,Dwight Gayle,Newcastle,FWD,55,0,0,55,0,0,54,0,0,54,0,0,54,0,0,54,7,1,53,13,1,53,0,0,53,0,0,53,0,0,53,1,1,53,0,0,53,0,0,53,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,7,1,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,1,0,52,0,0,52,0,0,52,0,0,52,1,1,52,3,1,52,0,0,52,0,0,52,1,1,52,0,0
0,Dwight McNeil,Burnley,MID,60,78,2,60,90,2,59,90,3,59,90,2,59,90,2,59,86,2,59,90,3,59,90,2,59,90,2,58,90,4,58,90,2,58,90,2,58,0,0,58,90,3,58,90,2,58,87,3,58,0,0,58,0,0,57,0,0,57,83,2,57,90,2,57,0,0,57,180,6,57,90,2,57,28,1,57,180,6,57,180,4,57,90,2,56,90,2,56,0,0,56,50,2,56,26,1,56,164,5,55,84,3,55,90,2,55,90,2,55,168,4,55,90,2
0,Dynel Simeu,Southampton,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Eberechi Eze,Crystal Palace,MID,60,0,0,60,0,0,60,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,30,1,59,0,0,59,6,1,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,65,2,59,22,1,59,10,1,59,0,0,59,5,1,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,32,1,59,0,0,59,78,3,59,83,9,59,90,3,59,167,7,59,11,1
0,Ed Turns,Brighton,DEF,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Ederson Santana de Moraes,Man City,GK,60,90,2,60,90,6,60,90,6,60,90,6,60,90,8,60,90,6,60,90,1,60,0,0,60,90,2,60,90,0,60,90,6,60,90,6,60,90,2,60,90,2,60,90,3,60,90,6,60,90,7,60,90,6,60,90,2,60,90,9,60,90,2,61,90,6,61,90,2,61,90,6,61,90,7,61,90,1,61,90,5,61,90,2,61,90,6,61,0,0,61,90,6,61,90,1,61,90,6,61,90,2,61,90,6,61,180,9,62,90,1,62,90,1
0,Edinson Cavani,Man Utd,FWD,85,0,0,85,0,0,85,37,1,84,0,0,84,0,0,84,8,1,84,56,1,84,0,0,84,28,1,84,81,8,84,0,0,84,0,0,84,0,0,84,0,0,84,0,0,84,0,0,84,0,0,84,0,0,84,45,5,84,90,2,84,90,2,84,90,2,84,8,4,84,67,2,84,0,0,84,0,0,84,0,0,84,0,0,84,10,1,84,0,0,84,0,0,84,0,0,84,0,0,84,0,0,84,15,1,84,45,1,84,0,0,84,90,2
0,Edo Kayembe,Watford,MID,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,90,3,50,159,5,50,76,2,49,45,1,48,17,1,48,0,0,47,26,1,47,0,0,47,0,0,46,0,0,46,18,1,46,0,0,46,15,1,45,0,0,45,178,5,45,90,2,45,81,2
0,Edouard Mendy,Chelsea,GK,60,90,6,60,90,8,60,90,3,60,90,9,60,0,0,60,90,2,60,90,2,60,90,9,61,90,6,62,90,6,62,90,2,62,90,6,63,90,2,63,90,4,63,90,1,63,90,2,63,90,2,62,90,6,62,90,2,62,90,3,62,90,2,62,0,0,61,0,0,61,0,0,61,0,0,61,90,6,61,0,0,61,180,7,61,90,6,61,0,0,61,90,0,61,90,6,61,90,0,61,180,8,61,90,3,61,180,7,61,90,2,61,90,2
0,Edward Nketiah,Arsenal,FWD,55,0,0,55,0,0,55,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,11,1,54,19,1,54,0,0,54,8,1,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,13,1,54,9,1,54,0,0,54,20,5,54,0,0,54,10,0,54,12,2,54,12,1,54,24,1,54,28,1,54,159,15,54,90,2,55,90,1,56,162,15,57,90,1,57,66,6
0,Eldin Jakupovic,Leicester,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0
0,Ellery Balcombe,Brentford,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Elliot Anderson,Newcastle,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Ellis Simms,Everton,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,61,2,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Emerson Aparecido Leite de Souza Junior,Spurs,DEF,50,0,0,50,0,0,50,0,0,50,90,1,50,90,1,50,45,1,50,90,2,50,90,0,49,90,2,49,90,1,49,90,6,49,90,1,49,0,0,49,82,8,49,0,0,49,0,0,49,0,0,49,90,0,49,90,11,49,76,2,49,90,8,50,45,1,50,0,0,49,90,1,49,8,1,48,146,8,48,12,1,47,0,0,47,10,1,46,2,1,45,80,8,45,90,5,45,90,1,45,85,8,45,90,2,45,180,8,45,89,6,46,72,6
