,PLAYER,TEAM,POSITION,PRICE 1,MINUTES 1,POINTS 1,PRICE 2,MINUTES 2,POINTS 2,PRICE 3,MINUTES 3,POINTS 3,PRICE 4,MINUTES 4,POINTS 4,PRICE 5,MINUTES 5,POINTS 5,PRICE 6,MINUTES 6,POINTS 6,PRICE 7,MINUTES 7,POINTS 7,PRICE 8,MINUTES 8,POINTS 8,PRICE 9,MINUTES 9,POINTS 9,PRICE 10,MINUTES 10,POINTS 10,PRICE 11,MINUTES 11,POINTS 11,PRICE 12,MINUTES 12,POINTS 12,PRICE 13,MINUTES 13,POINTS 13,PRICE 14,MINUTES 14,POINTS 14,PRICE 15,MINUTES 15,POINTS 15,PRICE 16,MINUTES 16,POINTS 16,PRICE 17,MINUTES 17,POINTS 17,PRICE 18,MINUTES 18,POINTS 18,PRICE 19,MINUTES 19,POINTS 19,PRICE 20,MINUTES 20,POINTS 20,PRICE 21,MINUTES 21,POINTS 21,PRICE 22,MINUTES 22,POINTS 22,PRICE 23,MINUTES 23,POINTS 23,PRICE 24,MINUTES 24,POINTS 24,PRICE 25,MINUTES 25,POINTS 25,PRICE 26,MINUTES 26,POINTS 26,PRICE 27,MINUTES 27,POINTS 27,PRICE 28,MINUTES 28,POINTS 28,PRICE 29,MINUTES 29,POINTS 29,PRICE 30,MINUTES 30,POINTS 30,PRICE 31,MINUTES 31,POINTS 31,PRICE 32,MINUTES 32,POINTS 32,PRICE 33,MINUTES 33,POINTS 33,PRICE 34,MINUTES 34,POINTS 34,PRICE 35,MINUTES 35,POINTS 35,PRICE 36,MINUTES 36,POINTS 36,PRICE 37,MINUTES 37,POINTS 37,PRICE 38,MINUTES 38,POINTS 38
0,Darnell Furlong,West Brom,DEF,45,68,2,45,90,0,45,90,3,45,0,0,45,90,7,45,90,2,45,90,1,45,90,2,45,90,2,45,90,6,45,90,1,45,90,7,45,90,2,45,90,1,45,90,2,45,90,0,45,90,0,45,0,0,45,28,2,45,90,0,45,90,1,45,0,0,45,0,0,45,45,1,45,90,6,45,180,7,45,90,6,45,90,1,45,0,0,45,90,4,45,90,6,45,90,1,45,90,1,45,90,1,45,90,1,45,90,1,45,90,1,45,90,1
0,Darren Randolph,West Ham,GK,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,90,6,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,90,1,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,90,3,43,0,0
0,David Button,West Brom,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,90,2,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0
0,David Luiz Moreira Marinho,Arsenal,DEF,55,0,0,55,1,1,55,90,1,55,90,2,55,90,2,55,48,1,55,0,0,55,0,0,55,0,0,55,45,0,55,0,0,55,0,0,55,25,1,54,90,1,54,0,0,54,0,0,54,0,0,54,90,5,54,90,6,54,90,2,54,90,6,54,47,-3,54,0,0,54,90,1,54,8,1,54,90,8,54,90,2,54,90,2,54,90,1,54,0,0,54,0,0,54,0,0,54,0,0,54,52,1,54,0,0,54,0,0,54,0,0,54,0,0
0,David Martin,West Ham,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0
0,David McGoldrick,Sheffield Utd,FWD,55,19,1,55,30,1,54,73,2,54,90,8,54,63,2,53,14,1,53,9,1,53,90,6,53,90,2,53,0,0,53,0,0,53,42,1,52,90,13,52,69,4,52,62,2,52,90,2,52,90,2,52,90,1,52,90,7,52,79,2,52,28,1,52,90,1,52,28,1,52,90,2,52,16,0,52,127,6,52,57,1,52,0,0,52,0,0,52,90,1,52,63,2,52,90,2,52,90,8,52,82,2,52,90,2,52,90,2,52,90,2,52,90,9
0,David de Gea,Man Utd,GK,55,0,0,55,90,1,55,90,2,55,90,-1,55,90,3,55,90,6,54,90,2,54,90,2,54,90,6,54,45,0,54,0,0,54,90,6,53,0,0,53,90,1,53,90,1,53,90,10,53,90,3,53,90,6,53,180,10,53,90,1,53,90,7,53,90,6,53,90,1,53,90,2,53,90,3,53,90,9,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,90,1,53,0,0,53,90,3,53,0,0
0,Davinson Sánchez,Spurs,DEF,55,0,0,55,90,1,55,90,2,54,90,2,54,90,-1,54,0,0,54,0,0,54,0,0,54,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0,53,90,2,53,0,0,53,0,0,52,90,2,52,1,1,52,0,0,52,45,1,52,0,0,52,90,6,52,90,1,52,90,1,52,180,15,52,90,2,52,90,0,52,90,6,52,90,1,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,90,1
0,Davy Pröpper,Brighton,MID,50,0,0,50,0,0,50,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,67,2,48,45,1,48,67,2,48,9,1,48,7,1,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,13,1,48,1,1,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0
0,DeAndre Yedlin,Newcastle,DEF,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,4,1,43,0,0,43,90,2,43,90,1,43,90,6,43,78,1,43,83,2,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0
0,Dean Henderson,Man Utd,GK,55,0,0,55,0,0,55,0,0,54,0,0,54,0,0,54,0,0,53,0,0,53,0,0,53,0,0,53,45,1,53,90,3,53,0,0,53,90,1,53,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,90,6,52,90,8,52,90,6,52,0,0,52,90,2,52,90,2,52,90,2,52,90,7,52,0,0,52,180,4,52,0,0,52,0,0,52,90,2
0,Declan Rice,West Ham,MID,50,90,2,50,90,2,49,90,3,49,90,3,49,90,2,49,90,2,49,90,1,48,90,3,48,90,3,48,90,2,48,90,5,48,90,2,48,90,2,48,90,2,48,90,2,48,90,3,48,90,3,48,0,0,48,180,5,48,90,2,48,90,1,48,90,2,47,90,3,47,90,10,47,90,2,47,90,2,47,90,3,47,90,2,47,90,2,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,90,2,47,90,0,47,90,8
0,Demarai Gray,Leicester,MID,55,0,0,55,0,0,54,0,0,54,0,0,53,0,0,53,0,0,53,0,0,53,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,18,1,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0
0,Denis Odoi,Fulham,DEF,45,90,1,45,90,0,45,90,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0
0,Dennis Praet,Leicester,MID,55,74,6,55,82,8,55,68,2,55,0,0,55,67,3,55,59,1,55,62,2,55,79,6,55,28,1,55,45,1,55,1,1,55,15,1,54,0,0,54,6,1,53,0,0,53,65,2,53,0,0,53,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,58,1,52,5,1,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0
0,Diego Llorente,Leeds,DEF,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,81,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,9,1,44,0,0,44,0,0,44,0,0,44,0,0,44,90,6,44,90,2,44,90,1,44,90,6,44,90,2,44,90,2,44,90,2,44,90,10,44,90,7,44,78,2,44,90,2,44,90,6,44,45,1,44,0,0
0,Diogo Jota,Wolves,MID,65,0,0,64,0,0,63,10,6,63,90,2,63,12,1,63,82,9,63,20,8,64,90,2,65,88,9,67,90,9,69,17,1,70,0,0,69,0,0,68,0,0,67,0,0,67,0,0,67,0,0,67,0,0,66,0,0,66,0,0,66,0,0,66,0,0,66,0,0,66,0,0,66,0,0,66,28,1,66,90,1,66,81,8,66,0,0,67,29,12,69,90,2,70,80,3,70,57,1,70,0,0,70,151,10,70,0,0,69,0,0,69,1,1
0,Divock Origi,Liverpool,FWD,55,0,0,55,0,0,54,0,0,54,0,0,53,0,0,53,0,0,53,0,0,52,0,0,52,1,1,52,0,0,52,0,0,52,6,1,52,0,0,52,0,0,52,1,1,52,0,0,52,0,0,52,0,0,52,61,2,52,3,1,52,79,2,52,26,1,52,0,0,52,0,0,51,3,1,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0,51,0,0
0,Dominic Calvert-Lewin,Everton,FWD,70,88,8,71,70,17,73,90,6,75,90,6,76,90,6,77,90,1,77,90,8,77,90,5,78,90,13,79,90,2,80,90,6,80,90,5,79,89,5,79,90,4,80,90,1,80,0,0,79,78,2,78,0,0,78,0,0,76,88,2,76,90,2,76,90,9,76,90,12,77,0,0,77,28,4,78,180,4,78,90,2,77,90,6,77,0,0,76,90,2,76,0,0,75,0,0,75,90,2,75,90,8,75,180,11,76,90,2,76,90,2,75,90,2
0,Donny van de Beek,Man Utd,MID,70,0,0,70,23,6,70,1,1,70,22,1,69,14,1,69,0,0,68,15,1,68,0,0,67,11,1,67,90,2,67,45,1,67,0,0,67,10,1,67,19,1,66,0,0,66,0,0,66,0,0,66,0,0,66,0,0,66,7,1,66,0,0,66,45,0,66,0,0,66,11,1,66,0,0,66,0,0,66,0,0,66,0,0,66,0,0,66,8,1,66,0,0,66,6,4,66,1,1,66,0,0,66,90,2,66,0,0,66,3,1,66,90,5
0,Douglas Luiz Soares de Paulo,Aston Villa,MID,50,0,0,50,90,3,50,86,3,50,79,1,50,90,2,50,90,2,50,90,5,49,90,3,49,74,2,49,90,2,49,0,0,49,84,0,49,0,0,49,90,3,49,90,3,49,90,2,49,90,2,49,0,0,49,180,5,49,88,5,49,90,3,49,79,1,49,0,0,49,90,2,49,80,1,49,0,0,49,90,3,48,90,2,48,90,2,48,73,1,48,90,1,48,90,2,48,77,2,48,90,1,48,154,5,48,90,2,48,17,1,48,0,0
0,Dwight Gayle,Newcastle,FWD,60,0,0,60,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,21,8,59,16,1,59,15,1,59,8,1,59,0,0,59,0,0,59,0,0,59,9,1,59,13,1,59,0,0,59,13,1,59,0,0,59,63,2,59,11,1,59,0,0,59,33,1,59,90,2,59,0,0,59,70,2,59,56,1,59,0,0,59,5,4,59,6,1,59,0,0,59,2,1,59,45,1,59,25,1
0,Dwight McNeil,Burnley,MID,60,0,0,60,90,5,60,90,2,60,90,1,59,90,3,59,90,2,59,90,2,58,90,3,58,90,3,58,90,2,58,90,2,57,90,3,57,90,3,57,86,3,57,0,0,57,0,0,57,0,0,57,25,1,57,135,4,57,90,13,57,90,2,57,90,2,57,90,2,57,180,8,57,90,3,57,180,4,57,90,2,57,90,10,57,0,0,57,90,2,57,90,2,57,90,2,57,90,11,57,74,2,57,90,3,57,69,2,57,90,2,57,69,2
0,Eberechi Eze,Crystal Palace,MID,60,9,1,60,15,1,60,74,2,59,90,2,59,0,0,59,14,1,58,25,1,58,90,13,58,90,2,58,90,2,58,90,5,58,88,7,58,75,2,58,68,2,58,90,1,58,0,0,58,50,5,58,90,3,58,90,2,58,90,2,58,90,11,58,90,7,58,90,2,58,90,2,58,90,2,58,161,6,58,45,1,58,73,2,58,0,0,58,90,2,58,58,1,58,0,0,58,90,7,58,90,2,58,180,16,58,90,10,59,0,0,58,0,0
0,Ederson Santana de Moraes,Man City,GK,60,0,0,60,90,2,60,90,0,60,90,4,60,90,7,60,90,2,60,90,6,60,90,3,60,90,1,60,90,6,60,90,6,60,90,6,60,90,2,60,90,6,60,90,6,60,0,0,60,0,0,60,90,6,60,180,13,60,90,6,60,90,6,60,90,5,61,90,2,61,180,14,61,90,6,61,180,4,61,180,4,61,90,6,61,0,0,61,90,5,61,90,1,61,90,2,61,0,0,61,90,7,61,90,2,61,0,0,61,90,2,61,90,12
0,Edinson Cavani,Man Utd,FWD,80,0,0,80,0,0,80,0,0,80,0,0,80,0,0,80,32,1,80,15,1,80,8,5,80,27,0,80,45,15,81,45,1,80,0,0,80,0,0,79,19,1,78,15,4,78,90,2,78,0,0,78,90,2,78,119,8,78,24,1,79,90,2,79,45,5,79,90,8,80,90,2,80,0,0,79,75,2,79,0,0,79,0,0,79,0,0,78,81,1,78,90,11,78,45,6,79,4,1,79,0,0,79,139,11,79,0,0,80,86,9,80,0,0
0,Edouard Mendy,Chelsea,GK,50,0,0,50,0,0,50,0,0,50,90,6,50,0,0,50,90,7,50,90,6,51,90,2,51,90,6,51,90,6,52,90,2,52,90,3,52,90,1,52,90,6,52,90,2,52,90,2,52,90,2,52,0,0,51,180,8,51,90,6,51,90,6,51,90,6,51,90,3,51,0,0,51,90,2,51,180,16,51,90,6,51,90,9,51,0,0,52,90,0,52,90,2,52,0,0,52,90,5,52,90,7,52,90,11,52,0,0,52,90,1,53,45,1
0,Edward Nketiah,Arsenal,FWD,60,3,1,59,13,8,59,17,1,58,57,1,58,7,1,57,9,1,57,14,1,56,25,1,56,0,0,56,0,0,55,15,1,55,8,1,55,64,6,55,75,2,55,0,0,55,0,0,55,0,0,55,9,1,55,0,0,55,0,0,54,1,1,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,54,0,0,53,1,1,53,20,6,53,73,2,53,0,0,53,0,0,53,0,0,53,0,0,53,0,0
0,Elia Caprile,Leeds,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0
0,Elliot Anderson,Newcastle,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,3,1,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Ellis Simms,Everton,FWD,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0
0,Emerson Palmieri dos Santos,Chelsea,DEF,50,0,0,50,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0,48,8,1,48,0,0,47,0,0,47,0,0,47,0,0,47,80,6,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0
0,Emil Krafth,Newcastle,DEF,45,0,0,45,0,0,44,0,0,44,90,2,44,90,2,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,43,0,0,43,79,2,43,28,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,90,1,42,0,0,42,0,0,42,0,0,42,66,0,42,90,1,42,90,1,42,71,6,42,90,6,42,82,5,42,0,0,42,78,1,42,0,0,42,0,0,42,0,0,42,0,0,42,90,0,42,90,6,42,90,6,42,72,6
0,Emile Smith Rowe,Arsenal,MID,45,0,0,45,0,0,45,0,0,45,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,64,6,44,88,3,44,76,9,44,90,3,45,81,6,45,71,2,45,82,3,44,90,2,44,90,2,43,61,5,43,17,1,43,41,1,43,0,0,42,76,2,42,16,1,42,0,0,42,0,0,42,90,2,42,90,2,42,0,0,42,152,19,42,0,0,42,90,2,42,73,3
0,Emiliano Martínez,Arsenal,GK,45,0,0,45,90,13,45,90,6,46,90,3,47,90,9,48,90,3,48,90,0,48,90,6,48,90,1,48,90,1,48,0,0,48,90,11,48,90,8,49,90,6,49,90,10,50,90,3,50,90,3,50,0,0,51,180,9,51,90,1,51,90,10,51,90,4,52,90,9,52,90,12,53,90,2,53,180,12,53,90,7,54,90,3,54,90,1,54,90,4,54,90,4,54,90,1,54,90,2,54,90,2,54,180,12,54,90,2,54,90,3,53,90,3
0,Enda Stevens,Sheffield Utd,DEF,55,90,1,55,90,2,55,90,2,54,90,1,54,90,2,54,90,0,53,90,2,53,90,0,53,0,0,52,0,0,52,0,0,51,90,0,51,90,1,51,90,2,51,90,2,51,90,1,51,90,1,50,0,0,50,90,1,50,0,0,50,0,0,50,0,0,50,0,0,50,90,1,50,90,2,50,180,7,50,90,1,50,90,0,50,0,0,50,90,1,50,90,1,50,90,1,50,90,5,50,90,0,50,90,1,50,90,6,50,90,1,50,90,11
0,Eric Bailly,Man Utd,DEF,50,0,0,50,0,0,50,8,1,50,90,-2,50,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,90,1,49,90,9,49,90,1,49,90,7,49,90,2,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,90,8,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,187,2,48,0,0,48,0,0,48,90,2
0,Eric Dier,Spurs,DEF,50,90,2,50,90,1,50,90,2,50,90,2,50,0,0,50,90,6,49,90,2,49,90,6,49,90,7,49,90,6,49,90,6,50,90,2,50,90,1,50,90,0,50,90,2,50,0,0,51,90,6,51,90,2,51,90,2,51,90,1,50,0,0,50,90,2,50,0,0,49,90,0,49,90,1,49,0,0,49,0,0,48,0,0,48,0,0,47,0,0,47,90,1,46,180,3,46,0,0,46,90,6,46,90,1,46,90,6,46,90,1,46,0,0
0,Eric Garcia,Man City,DEF,50,0,0,50,0,0,49,90,0,49,0,0,48,0,0,48,90,2,48,0,0,48,0,0,48,0,0,48,20,1,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,15,1,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,0,0,47,90,1,47,75,1,47,0,0
0,Erik Lamela,Spurs,MID,60,0,0,60,29,4,59,11,1,59,45,0,59,0,0,59,33,1,59,69,2,58,0,0,58,0,0,58,0,0,58,0,0,57,0,0,57,0,0,57,0,0,57,6,1,57,0,0,57,0,0,57,15,1,57,0,0,57,45,1,57,16,1,57,21,1,57,73,2,57,71,1,57,45,0,57,35,2,57,20,1,57,56,3,57,0,0,57,26,1,57,12,1,57,37,2,57,0,0,57,12,1,57,23,1,57,0,0,57,0,0,57,0,0
0,Erik Pieters,Burnley,DEF,45,0,0,45,50,-2,45,0,0,45,0,0,44,90,6,44,0,0,44,0,0,43,0,0,43,6,1,43,23,1,43,0,0,43,0,0,43,1,1,43,21,1,43,73,2,43,90,8,43,0,0,43,90,2,43,131,3,43,90,4,43,90,1,43,90,1,43,90,8,43,86,6,43,0,0,43,0,0,43,27,0,43,90,2,43,0,0,43,32,4,43,90,1,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0
0,Ethan Ampadu,Sheffield Utd,DEF,45,0,0,45,59,1,45,90,2,45,0,0,45,0,0,45,90,1,45,64,2,44,0,0,44,61,2,44,0,0,44,0,0,43,90,1,43,90,1,43,90,2,43,90,2,43,66,2,43,90,1,43,90,9,43,90,0,43,90,2,43,90,2,43,90,2,43,0,0,43,90,1,43,90,2,43,180,8,43,90,0,43,90,-2,43,0,0,43,45,1,43,90,0,43,82,2,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0,43,0,0
0,Ezgjan Alioski,Leeds,DEF,45,0,0,45,20,1,44,1,1,44,45,1,44,0,0,44,90,7,44,9,1,44,90,0,44,90,9,44,90,6,44,68,1,44,45,0,44,90,8,44,90,-1,44,90,6,44,90,12,45,63,1,45,0,0,45,66,2,45,55,0,45,90,2,45,77,1,44,90,6,44,52,-1,44,40,2,44,37,1,44,45,1,43,90,5,43,90,2,43,90,2,43,90,4,43,78,1,43,90,5,43,45,1,43,90,5,43,90,10,43,90,6,44,90,2
0,Ezri Konsa Ngoyo,Aston Villa,DEF,45,0,0,45,90,15,45,90,6,45,90,1,46,90,6,46,90,1,47,90,0,47,90,6,47,90,8,47,90,1,47,0,0,47,90,5,47,0,0,48,0,0,48,45,1,47,90,2,47,90,1,47,0,0,47,180,9,47,90,1,46,90,6,46,90,1,46,90,5,46,90,6,46,90,1,46,180,9,46,90,6,46,90,2,46,90,1,47,90,2,47,90,0,47,90,1,47,90,1,47,90,2,47,180,8,47,90,1,47,90,2,46,90,2
0,Fabian Delph,Everton,MID,50,0,0,50,0,0,49,0,0,49,32,1,49,0,0,49,32,1,49,90,2,49,0,0,49,0,0,49,29,1,49,28,1,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,0,0,48,24,0,48,20,1,48,5,1,48,0,0,48,0,0,48,0,0
0,Fabian Schär,Newcastle,DEF,50,0,0,50,0,0,49,0,0,49,54,1,49,41,0,49,90,2,49,90,2,49,90,1,49,45,1,49,1,1,49,0,0,49,0,0,49,0,0,49,0,0,49,90,0,49,90,6,49,90,1,49,90,1,49,90,0,49,90,0,49,90,7,49,90,1,49,90,1,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,49,0,0,48,0,0,48,0,0,48,17,-2,48,0,0,48,0,0,48,0,0,48,17,7
0,Fabio Carvalho,Fulham,MID,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,0,0,45,12,1,45,0,0,45,90,7,45,62,2,45,90,2
0,Fabio Henrique Tavares,Liverpool,MID,55,32,4,55,90,3,55,90,2,55,90,2,55,90,1,55,90,2,55,0,0,54,0,0,54,90,3,54,90,2,54,90,3,54,90,4,54,90,2,54,90,3,54,90,2,54,90,2,54,90,2,54,0,0,54,180,3,54,0,0,54,0,0,54,0,0,54,90,1,54,0,0,54,0,0,54,90,2,54,14,1,54,90,3,54,0,0,54,90,6,54,90,2,54,90,2,54,90,1,54,0,0,54,180,5,54,90,2,54,90,3,54,90,3
0,Fabio Silva,Wolves,FWD,55,0,0,55,12,1,55,28,1,54,0,0,53,0,0,53,0,0,53,1,1,52,11,1,52,0,0,52,63,1,52,28,1,52,90,2,52,60,2,52,30,6,52,90,2,52,22,1,52,86,2,52,77,2,52,90,6,52,0,0,52,12,1,52,1,1,52,29,1,52,1,1,52,3,1,52,43,2,52,12,1,52,20,1,52,0,0,52,45,6,52,12,4,52,13,1,52,32,1,52,90,8,52,90,5,52,81,2,52,90,2,52,90,5
0,Fabián Balbuena,West Ham,DEF,45,0,0,45,0,0,44,90,6,44,90,6,44,90,7,44,90,1,44,90,1,44,90,6,44,90,6,44,90,2,44,90,1,44,90,2,45,0,0,45,90,1,44,90,1,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,44,0,0,43,0,0,43,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,42,0,0,41,37,0,41,0,0,41,80,-1,41,0,0,41,0,0,41,0,0,41,0,0,41,0,0
0,Fabricio Agosto Ramírez,Fulham,GK,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,40,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0,39,0,0
0,Facundo Pellistri,Man Utd,MID,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,54,0,0,53,0,0,53,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0,52,0,0
