id,total_points,was_home,kickoff_time,gameweek,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team,opponent,season,goals scored (team),goals conceded (team),result,assists_mean_last_3_gw,bonus_mean_last_3_gw,bps_mean_last_3_gw,clean_sheets_mean_last_3_gw,creativity_mean_last_3_gw,goals_conceded_mean_last_3_gw,goals_scored_mean_last_3_gw,ict_index_mean_last_3_gw,influence_mean_last_3_gw,minutes_mean_last_3_gw,own_goals_mean_last_3_gw,penalties_missed_mean_last_3_gw,penalties_saved_mean_last_3_gw,red_cards_mean_last_3_gw,saves_mean_last_3_gw,selected_mean_last_3_gw,threat_mean_last_3_gw,total_points_mean_last_3_gw,transfers_balance_mean_last_3_gw,transfers_in_mean_last_3_gw,transfers_out_mean_last_3_gw,yellow_cards_mean_last_3_gw,goals scored (team)_mean_last_3_gw,goals conceded (team)_mean_last_3_gw,result_mean_last_3_gw
161,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,47,-70,4674,0,70,Carney Chukwuemeka,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4843.333333333333,0.0,0.0,-131.33333333333334,10.666666666666666,142.0,0.0,1.6666666666666667,1.6666666666666667,1.0
162,6,True,14,28,False,90,0,0,1,0,0,0,0,0,0,0,0,24,13.2,14.5,6.0,3.4,0,0,0,0,0,0,0,44,49584,415748,58186,8602,Levi Colwill,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.6666666666666666,16.666666666666668,0.3333333333333333,6.166666666666667,1.6666666666666667,0.3333333333333333,4.566666666666667,31.333333333333332,90.0,0.0,0,0,0.0,0.0,344936.0,8.0,5.333333333333333,1374.0,15194.333333333334,13820.333333333334,0.0,1.6666666666666667,1.6666666666666667,1.0
163,15,True,14,28,False,90,1,0,1,0,0,0,0,0,0,0,3,46,49.4,7.8,18.0,7.5,0,0,0,0,0,0,0,52,140544,954506,156944,16400,Marc Cucurella Saseta,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,1.0,21.333333333333332,0.3333333333333333,10.233333333333334,1.6666666666666667,0.3333333333333333,5.133333333333334,32.199999999999996,90.0,0.0,0,0,0.0,0.0,723884.6666666666,9.0,5.666666666666667,28782.333333333332,56021.0,27238.666666666668,0.0,1.6666666666666667,1.6666666666666667,1.0
164,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,54,-14,6371,0,14,David Datro Fofana,FWD,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6402.0,0.0,0.0,-25.333333333333332,0.0,25.333333333333332,0.0,1.6666666666666667,1.6666666666666667,1.0
165,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,-540,16426,86,626,Deivid Washington de Souza Eugênio,FWD,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16813.666666666668,0.0,0.0,41.333333333333336,401.3333333333333,360.0,0.0,1.6666666666666667,1.6666666666666667,1.0
166,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,55,-46,12475,123,169,Kiernan Dewsbury-Hall,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,1.6666666666666667,0.0,1.6333333333333335,0.0,0.0,0.3,1.4666666666666668,15.666666666666666,0.0,0,0,0.0,0.0,12273.666666666666,0.0,0.6666666666666666,43.0,186.66666666666666,143.66666666666666,0.0,1.6666666666666667,1.6666666666666667,1.0
168,6,True,14,28,False,90,0,1,1,0,0,0,0,0,0,0,0,26,43.0,84.3,49.0,17.6,0,0,0,0,0,0,0,47,2294,466453,27680,25386,Enzo Fernández,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.3333333333333333,20.666666666666668,0.3333333333333333,39.0,1.6666666666666667,0.3333333333333333,8.666666666666666,24.533333333333335,89.66666666666667,0.0,0,0,0.0,0.0,421396.3333333333,23.0,3.6666666666666665,-646.3333333333334,35459.0,36105.333333333336,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0
169,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,59,-31,14940,0,31,Conor Gallagher,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,15003.0,0.0,0.0,-44.666666666666664,0.0,44.666666666666664,0.0,1.6666666666666667,1.6666666666666667,1.0
170,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,-23,3069,0,23,Alfie Gilchrist,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3120.6666666666665,0.0,0.0,-33.0,0.0,33.0,0.0,1.6666666666666667,1.6666666666666667,1.0
171,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,-3272,174293,4197,7469,Malo Gusto,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,9.333333333333334,0.3333333333333333,8.5,1.6666666666666667,0.0,2.3666666666666667,10.733333333333334,81.33333333333333,0.0,0,0,0.0,0.0,172285.66666666666,4.666666666666667,2.6666666666666665,-653.0,5057.0,5710.0,0.0,1.6666666666666667,1.6666666666666667,1.0
172,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,-1643,109678,12591,14234,Reece James,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,5.0,0.0,5.933333333333334,0.6666666666666666,0.0,0.9333333333333332,3.0,38.333333333333336,0.0,0,0,0.0,0.0,95438.66666666667,0.3333333333333333,0.6666666666666666,7709.666666666667,14932.333333333334,7222.666666666667,0.0,1.6666666666666667,1.6666666666666667,1.0
173,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,106,8132,994,888,Omari Kellyman,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7673.333333333333,0.0,0.0,508.0,1333.0,825.0,0.0,1.6666666666666667,1.6666666666666667,1.0
174,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-983,46874,27,1010,Roméo Lavia,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,48999.333333333336,0.0,0.0,-1698.3333333333333,31.0,1729.3333333333333,0.0,1.6666666666666667,1.6666666666666667,1.0
175,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,63,-46,20609,0,46,Romelu Lukaku Bolingoli,FWD,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20683.0,0.0,0.0,-55.666666666666664,0.0,55.666666666666664,0.0,1.6666666666666667,1.6666666666666667,1.0
176,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-1,264,0,1,Malang Sarr,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,265.0,0.0,0.0,-0.6666666666666666,0.0,0.6666666666666666,0.0,1.6666666666666667,1.6666666666666667,1.0
177,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,60,-19225,368771,58,19283,Noni Madueke,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,1.3333333333333333,0.0,3.6,0.0,0.0,0.6333333333333333,1.4666666666666668,6.666666666666667,0.0,0,0,0.0,0.0,432455.3333333333,1.3333333333333333,0.3333333333333333,-41195.0,5865.0,47060.0,0.0,1.6666666666666667,1.6666666666666667,1.0
178,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,47,-1943,55944,97,2040,Marc Guiu Paz,FWD,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,60538.333333333336,0.0,0.0,-2875.3333333333335,723.0,3598.3333333333335,0.0,1.6666666666666667,1.6666666666666667,1.0
179,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,61,-83,20647,32,115,Mykhailo Mudryk,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20794.666666666668,0.0,0.0,-131.66666666666666,31.666666666666668,163.33333333333334,0.0,1.6666666666666667,1.6666666666666667,1.0
180,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,77,-41469,735317,196,41665,Nicolas Jackson,FWD,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,870904.0,0.0,0.0,-177047.66666666666,3972.0,181019.66666666666,0.0,1.6666666666666667,1.6666666666666667,1.0
181,3,True,14,28,False,88,0,0,1,0,0,0,0,0,0,0,0,9,9.0,4.8,52.0,6.6,0,0,0,0,0,0,0,57,57040,336617,63420,6380,Christopher Nkunku,MID,Chelsea,Leicester,2024-25,1,0,3,0.3333333333333333,0.3333333333333333,19.0,0.3333333333333333,20.566666666666666,1.3333333333333333,0.3333333333333333,7.2,23.333333333333332,82.33333333333333,0.0,0,0,0.0,0.0,244755.66666666666,27.666666666666668,5.0,17421.0,20848.666666666668,3427.6666666666665,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0
182,1,True,14,28,False,72,0,0,1,0,0,0,1,0,0,0,0,9,12.4,24.7,37.0,7.4,0,0,0,0,0,0,0,110,-223771,6715374,56774,280545,Cole Palmer,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,10.333333333333334,0.3333333333333333,19.566666666666666,1.6666666666666667,0.0,5.466666666666666,8.066666666666668,90.0,0.0,0,0,0.0,0.0,6988806.0,27.0,2.3333333333333335,-130039.33333333333,96337.0,226376.33333333334,0.0,1.6666666666666667,1.6666666666666667,1.0
183,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,-83,17375,0,83,Đorđe Petrović,GKP,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,17538.333333333332,0.0,0.0,-106.0,0.0,106.0,0.0,1.6666666666666667,1.6666666666666667,1.0
184,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,-353,13812,0,353,Renato Palma Veiga,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,14555.333333333334,0.0,0.0,-641.3333333333334,0.0,641.3333333333334,0.0,1.6666666666666667,1.6666666666666667,1.0
185,9,True,14,28,False,90,0,0,1,0,0,0,0,0,0,3,2,28,17.6,0.0,0.0,1.8,0,0,0,0,0,0,0,45,-82586,793686,5719,88305,Robert Sánchez,GKP,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,948996.0,0.0,0.0,-99626.0,10010.333333333334,109636.33333333333,0.0,1.6666666666666667,1.6666666666666667,1.0
187,7,True,14,28,False,90,0,0,1,0,0,0,0,0,0,0,1,27,17.6,0.9,7.0,2.6,0,0,0,0,0,0,0,42,8482,51560,10573,2091,Tosin Adarabioyo,DEF,Chelsea,Leicester,2024-25,1,0,3,0.3333333333333333,0.0,14.666666666666666,0.3333333333333333,5.333333333333333,0.6666666666666666,0.0,2.466666666666667,17.933333333333334,57.333333333333336,0.0,0,0,0.0,0.0,40481.666666666664,1.3333333333333333,3.3333333333333335,1202.0,3525.0,2323.0,0.0,1.6666666666666667,1.6666666666666667,1.0
189,6,True,14,28,False,72,0,0,1,0,0,0,0,0,0,0,0,25,8.0,3.7,4.0,1.6,0,0,0,0,0,0,0,43,285,28616,453,168,Wesley Fofana,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28346.333333333332,0.0,0.0,-241.33333333333334,33.333333333333336,274.6666666666667,0.0,1.6666666666666667,1.6666666666666667,1.0
386,3,True,14,28,False,90,0,0,1,0,0,0,0,0,0,0,0,14,12.4,36.6,28.0,7.7,0,0,0,0,0,0,0,62,-3296,112268,2256,5552,Jadon Sancho,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,9.333333333333334,0.3333333333333333,16.633333333333336,1.3333333333333333,0.0,2.9333333333333336,5.266666666666667,50.0,0.0,0,0,0.0,0.0,115547.33333333333,7.333333333333333,2.0,-4320.0,3680.6666666666665,8000.666666666667,0.0,1.6666666666666667,1.6666666666666667,1.0
560,3,True,14,28,False,90,0,0,1,0,0,0,0,0,0,0,0,14,12.2,53.0,16.0,8.1,0,0,0,0,0,0,0,63,99506,281841,109525,10019,Pedro Lomba Neto,MID,Chelsea,Leicester,2024-25,1,0,3,0.6666666666666666,0.0,18.666666666666668,0.3333333333333333,28.900000000000002,1.6666666666666667,0.3333333333333333,8.733333333333334,28.666666666666668,73.66666666666667,0.0,0,0,0.0,0.0,105045.66666666667,29.666666666666668,6.0,35643.333333333336,38322.333333333336,2679.0,0.0,1.6666666666666667,1.6666666666666667,1.0
575,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,-13,1877,0,13,Caleb Wiley,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1900.6666666666667,0.0,0.0,-12.333333333333334,0.0,12.333333333333334,0.0,1.6666666666666667,1.6666666666666667,1.0
581,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,42,35278,119679,40049,4771,Filip Jørgensen,GKP,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,11.666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.0,2.433333333333333,24.066666666666666,90.0,0.0,0,0,0.0,3.0,54565.333333333336,0.0,3.3333333333333335,19317.333333333332,20677.333333333332,1360.0,0.0,1.6666666666666667,1.6666666666666667,1.0
621,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,59,-660,46183,0,660,João Félix Sequeira,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,47643.333333333336,0.0,0.0,-1449.0,95.66666666666667,1544.6666666666667,0.0,1.6666666666666667,1.6666666666666667,1.0
695,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,19,437,47,28,Samuel Rak-Sakyi,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,383.0,0.0,0.0,4.0,36.666666666666664,32.666666666666664,0.0,1.6666666666666667,1.6666666666666667,1.0
696,1,True,14,28,False,17,0,0,0,0,0,0,0,0,0,0,0,4,4.4,10.5,4.0,1.9,0,0,0,0,0,0,0,45,335,1322,428,93,Tyrique George,MID,Chelsea,Leicester,2024-25,1,0,3,0.3333333333333333,0.0,5.666666666666667,0.0,11.266666666666667,0.0,0.0,2.466666666666667,7.8,15.666666666666666,0.0,0,0,0.0,0.0,816.6666666666666,5.666666666666667,1.6666666666666667,51.0,112.66666666666667,61.666666666666664,0.0,1.6666666666666667,1.6666666666666667,1.0
697,0,True,14,28,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.3,0.0,0.0,0,0,0,0,0,0,0,40,-115,7120,446,561,Josh Acheampong,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,1.0,0.0,0.2333333333333333,0.0,0.0,0.06666666666666667,0.3333333333333333,2.3333333333333335,0.0,0,0,0.0,0.0,7272.333333333333,0.0,0.3333333333333333,-227.66666666666666,422.3333333333333,650.0,0.0,1.6666666666666667,1.6666666666666667,1.0
771,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,31,247,58,27,Mathis Amougou,MID,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.6666666666666666,0.0,0.3,0.0,0.0,0.06666666666666667,0.3333333333333333,2.3333333333333335,0.0,0,0,0.0,0.0,121.33333333333333,0.0,0.3333333333333333,36.333333333333336,50.0,13.666666666666666,0.0,1.6666666666666667,1.6666666666666667,1.0
774,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,21,325,52,31,Aaron Anselmino,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,130.66666666666666,0.0,0.0,37.0,50.0,13.0,0.0,1.6666666666666667,1.6666666666666667,1.0
781,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,1430,2402,1721,291,Shumaira Mheuka,FWD,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,1.5,0.5,0.0,0,0,0.0,0.0,330.0,8.5,0.5,271.0,305.5,34.5,0.0,2.5,1.0,1.5
782,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,15,146,32,17,Ishé Samuels-Smith,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,27.5,0.0,0.0,15.5,16.5,1.0,0.0,2.5,1.0,1.5
787,0,True,14,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,0,0,0,0,Genesis Antwi,DEF,Chelsea,Leicester,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,True,15,28,False,71,0,0,1,0,0,0,0,0,0,0,0,5,9.8,15.4,62.0,8.7,0,0,0,0,0,0,0,59,104090,161328,107856,3766,Eddie Nketiah,FWD,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.3333333333333333,10.666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,2.5,10.666666666666666,2.6666666666666665,0.0,0,0,0.0,0.0,51735.333333333336,14.0,2.3333333333333335,-121.33333333333333,2006.3333333333333,2127.6666666666665,0.0,2.3333333333333335,1.0,2.0
160,0,True,15,28,False,18,0,0,0,0,0,0,0,1,0,0,0,1,2.4,10.5,0.0,1.3,0,0,0,0,0,0,0,46,599,59010,1792,1193,Ben Chilwell,DEF,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.0,3.0,0.0,1.7,0.3333333333333333,0.0,0.9666666666666667,4.866666666666666,10.333333333333334,0.0,0,0,0.0,0.0,57942.666666666664,3.0,0.6666666666666666,821.6666666666666,1830.3333333333333,1008.6666666666666,0.0,2.3333333333333335,1.0,2.0
190,0,True,15,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,-84,9065,0,84,Naouirou Ahamada,MID,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,9214.0,0.0,0.0,-86.66666666666667,0.0,86.66666666666667,0.0,2.3333333333333335,1.0,2.0
193,0,True,15,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,-73,4990,14,87,Cheick Doucouré,MID,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5142.333333333333,0.0,0.0,-127.0,14.333333333333334,141.33333333333334,0.0,2.3333333333333335,1.0,2.0
194,6,True,15,28,False,90,0,0,1,0,0,0,0,1,0,0,1,25,31.4,1.3,8.0,4.1,0,0,0,0,0,0,0,44,3838,24310,4535,697,Chris Richards,DEF,Crystal Palace,Ipswich,2024-25,1,0,3,0.3333333333333333,0.3333333333333333,16.333333333333332,0.3333333333333333,1.7,1.0,0.0,3.0,19.866666666666667,90.0,0.0,0,0,0.0,0.0,19527.0,8.666666666666666,4.333333333333333,2141.0,2716.6666666666665,575.6666666666666,0.0,2.3333333333333335,1.0,2.0
195,0,True,15,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,-38,4826,17,55,Chadi Riad Dnanou,DEF,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4878.0,0.0,0.0,-38.666666666666664,20.333333333333332,59.0,0.0,2.3333333333333335,1.0,2.0
196,0,True,15,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,9,10915,238,229,Nathaniel Clyne,DEF,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10866.0,0.0,0.0,13.666666666666666,225.33333333333334,211.66666666666666,0.0,2.3333333333333335,1.0,2.0
197,0,True,15,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,0,242,0,0,Malcolm Ebiowei,MID,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,243.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.3333333333333335,1.0,2.0
199,3,True,15,28,False,90,0,0,1,0,0,0,0,0,0,0,0,7,1.2,6.0,22.0,2.9,0,0,0,0,0,0,0,67,78837,935321,90284,11447,Eberechi Eze,MID,Crystal Palace,Ipswich,2024-25,1,0,3,0.3333333333333333,0.0,14.666666666666666,0.3333333333333333,31.433333333333334,0.6666666666666666,0.0,6.666666666666667,15.600000000000001,74.66666666666667,0.0,0,0,0.0,0.0,859008.6666666666,19.333333333333332,3.0,-25439.333333333332,13592.333333333334,39031.666666666664,0.0,2.3333333333333335,1.0,2.0
200,5,True,15,28,False,90,0,0,1,0,0,0,0,1,0,0,0,21,12.2,15.6,0.0,2.8,0,0,0,0,0,0,0,47,37878,1042799,60188,22310,Marc Guéhi,DEF,Crystal Palace,Ipswich,2024-25,1,0,3,0.3333333333333333,0.0,18.333333333333332,0.3333333333333333,6.0,1.0,0.0,4.3,29.8,90.0,0.0,0,0,0.0,0.0,980723.0,7.0,3.6666666666666665,39381.333333333336,56878.666666666664,17497.333333333332,0.3333333333333333,2.3333333333333335,1.0,2.0
201,10,True,15,28,False,90,0,0,1,0,0,0,0,0,0,7,2,36,57.4,0.0,0.0,5.7,0,0,0,0,0,0,0,46,62714,1518478,82148,19434,Dean Henderson,GKP,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.0,11.333333333333334,0.3333333333333333,0.0,1.0,0.0,1.4333333333333336,14.533333333333333,90.0,0.0,0,0,0.0,1.6666666666666667,1425586.0,0.0,3.3333333333333335,28251.0,48759.333333333336,20508.333333333332,0.0,2.3333333333333335,1.0,2.0
202,0,True,15,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,42,-177,7394,0,177,Rob Holding,DEF,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7745.333333333333,0.0,0.0,-264.6666666666667,21.0,285.6666666666667,0.0,2.3333333333333335,1.0,2.0
203,0,True,15,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,-957,5255,39,996,Will Hughes,MID,Crystal Palace,Ipswich,2024-25,1,0,3,0.3333333333333333,0.0,11.333333333333334,0.3333333333333333,18.233333333333334,1.0,0.0,3.766666666666667,16.400000000000002,77.0,0.0,0,0,0.0,0.0,6117.666666666667,3.0,2.3333333333333335,-17.0,286.0,303.0,0.6666666666666666,2.3333333333333335,1.0,2.0
205,1,True,15,28,False,18,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.1,5.0,0.6,0,0,0,0,0,0,0,51,77,11721,239,162,Daichi Kamada,MID,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.0,4.333333333333333,0.0,4.333333333333334,0.0,0.0,0.8999999999999999,3.9333333333333336,10.333333333333334,0.0,0,0,0.0,0.0,11606.666666666666,0.6666666666666666,1.0,-18.666666666666668,160.0,178.66666666666666,0.0,2.3333333333333335,1.0,2.0
206,3,True,15,28,False,90,0,0,1,0,0,0,0,0,0,0,0,15,23.2,12.0,3.0,3.8,0,0,0,0,0,0,0,48,89,5576,273,184,Jefferson Lerma Solís,MID,Crystal Palace,Ipswich,2024-25,1,0,3,0.0,0.0,4.0,0.3333333333333333,4.533333333333334,0.3333333333333333,0.0,1.1666666666666667,5.133333333333333,52.333333333333336,0.0,0,0,0.0,0.0,5347.0,3.3333333333333335,1.3333333333333333,29.333333333333332,159.66666666666666,130.33333333333334,0.3333333333333333,2.3333333333333335,1.0,2.0
